Ensembl	C13	C14	C17	C19	C20	C21	C22	C23	Ds11	Ds12	Ds13	Ds15	Ds16	Ds17	Ds18	Ds19
ENSG00000162458	0.55341039	1.601630461	1.509381586	1.392381517	1.659908552	1.740238568	1.917039025	1.789119445	1.82693871	2.378430908	2.073051426	1.762681441	1.982138583	6.537135667	2.479932682	3.237696396
ENSG00000233954	5.949161688	6.624925997	5.324000504	4.177144552	3.762459384	5.568763419	5.214346147	5.049933919	4.338979437	3.537153658	2.320579955	3.405180057	4.072393815	3.883446931	4.729173952	4.141239577
ENSG00000065526	311.2011091	369.9766364	244.9589098	239.9326515	229.9803298	201.1715785	193.5186994	243.2048175	573.4874795	237.6601346	264.4842327	288.1182938	300.3840925	471.6446298	520.7858633	300.6916409
ENSG00000116809	16.27948896	8.881768918	25.76926017	26.13879848	24.28999514	24.45826206	24.79370472	24.70139105	49.041886	21.52784899	22.09192117	21.03199447	28.79506777	44.01239855	58.65329158	26.88040962
ENSG00000183888	1.798583766	2.693651229	2.387567236	5.569526069	3.126161105	4.018369058	2.760536196	2.481681811	8.049948692	5.946077269	5.352804429	5.84889751	7.460048848	16.89299415	5.99797672	4.555363534
ENSG00000173641	1.106820779	0.072801385	1.262391872	0.348095379	1.244931414	0.601173324	0.690134049	1.125413845	2.854591735	1.15872275	1.113878378	0.721096953	1.693827516	5.889894512	1.038111355	0.75295265
ENSG00000185519	0.876233117	0.145602769	4.967237583	3.101213379	2.4068674	3.796884149	2.607173074	3.231957708	10.84744859	3.32370473	3.032224474	3.124753464	3.027266199	5.63099805	8.131872284	2.710629541
ENSG00000142627	0.18447013	0.145602769	0.686082539	1.645541793	1.161935986	2.214849087	1.329147057	1.240840906	7.136479337	2.01251846	2.351521021	2.123229918	2.054216349	25.63074974	4.613828246	3.576525089
ENSG00000132881	1.567996104	1.019219384	4.143938536	2.942988207	3.679463956	3.860165552	4.421970017	4.67479597	8.107040526	3.62863177	3.372576201	5.568470917	3.928238282	7.054928591	4.383136834	6.625983323
ENSG00000037637	26.4253461	24.46126522	29.7759822	31.64503448	31.92557447	37.14618326	32.99863175	34.51269124	27.68953983	29.73038635	33.19976389	31.04722993	35.24602789	39.48171046	35.06509467	35.2005364
ENSG00000055070	11.66773571	12.59463953	26.3455695	19.80979159	21.88312774	22.74966419	22.28877373	23.31626632	46.98657995	22.71706444	24.56720646	34.29216622	27.74994016	76.95697335	63.15177412	22.28739845
ENSG00000157191	7.1021	4.440884459	12.15738259	9.145414966	10.81707073	8.511348635	8.818379514	7.762469852	29.63066221	13.72171678	13.9544208	16.82559558	13.47854236	21.10006166	25.43372821	14.23080509
ENSG00000219481	46.16365	31.74140368	25.65948696	27.11979455	25.56259169	20.56645581	33.43316059	26.23079961	47.27203913	20.76553139	26.91872748	32.97015514	32.11064504	37.539987	77.28162312	27.18159068
ENSG00000058453	16.00278377	10.70180353	40.17699349	35.56901876	24.26233	25.56568661	35.93809158	28.07763259	219.1755534	29.57792283	38.42880405	43.78660944	35.24602789	100.5165514	105.195284	43.82184425
ENSG00000159363	38.87707987	30.13977321	131.5631877	101.2008203	103.0526559	151.6222404	146.3339789	132.7699769	164.9383104	138.4063832	121.5365075	161.9263269	104.4406839	126.2120253	101.5042214	174.4591291
ENSG00000117118	26.37922857	20.60279184	31.72445661	36.55001483	34.6090933	40.7532232	35.8358495	34.94554272	13.816224	30.40122583	27.16625601	23.95644323	32.00252839	17.41078707	19.26273293	23.94389428
ENSG00000117115	57.13962273	72.07337073	139.2198688	77.21388414	126.6786876	107.1354144	99.27706096	80.94322652	225.3414715	151.6707094	134.1914035	152.0713353	120.153637	201.0978269	681.6354505	87.00367874
ENSG00000179051	26.37922857	22.71403199	43.96416911	29.55646221	39.39516296	36.86141695	44.67978954	45.47826203	47.32913096	44.51934776	45.63807245	33.93161775	46.021654	62.78239205	53.17437054	45.36539718
ENSG00000074964	10.33032727	7.935350919	21.57043503	22.24645924	24.84329799	27.08444027	24.97262836	24.78796135	91.28984367	27.0775211	21.41121772	35.41387259	24.86682949	116.568132	43.88904119	37.60998488
ENSG00000117154	21.21406494	14.77868107	47.03781888	53.44846324	42.79797549	61.85757093	51.19772222	58.66580375	46.2443861	44.51934776	37.28398461	44.94837675	43.39081552	46.98970786	28.49038942	51.91608524
ENSG00000009709	5.903044156	6.988932919	7.876227549	7.151777793	5.394702793	7.751971805	6.390130082	8.599316044	1.82693871	8.720913328	8.013736111	6.93054294	7.712321031	5.372101588	1.268802768	7.906002828
ENSG00000159423	9.730799351	5.314501074	24.04033217	19.08195579	19.00595292	24.80630978	14.13496774	20.69030068	72.10698722	28.08378033	27.90884159	55.80489199	31.60610067	77.28059393	47.52243093	32.86638319
ENSG00000169991	22.41312078	25.26208045	29.8857554	41.39170511	29.65703279	37.27274607	30.05917191	32.03100943	62.23009982	25.64436402	29.33213063	35.01326318	24.25416848	77.02169746	44.75413399	39.04059492
ENSG00000127481	333.4758773	330.5910874	326.7125051	344.8042957	378.6804709	369.4684684	360.0710499	416.229982	494.8720231	379.6951495	344.0337136	402.973014	349.5411293	614.4260286	508.6745641	444.2797113
ENSG00000127463	78.30757013	64.35642397	85.23889466	87.81497069	88.83277265	87.48653894	82.20263338	93.12078146	63.37193651	94.03949897	89.63626839	77.11731306	74.45633294	50.4848101	59.74907579	91.18256595
ENSG00000053372	20.33783182	13.46825615	24.39709509	24.90464214	20.19555404	26.10357853	26.12285178	23.89340163	13.13112198	22.68657174	17.57452553	19.1491302	18.30775273	22.13564751	13.32242906	18.1838065
ENSG00000162482	1.521878571	2.111240153	1.838701205	1.518961655	1.161935986	1.202346647	1.150223415	1.875689741	2.512040727	1.982025756	1.268583709	2.60396122	1.225322033	1.29448231	3.172006919	1.581200566
ENSG00000053371	10.05362208	8.080953688	17.83814602	12.18333828	13.91556669	15.02933309	14.05828618	15.95779118	16.04280555	17.86872451	19.24534309	20.11059281	15.17236988	14.23930541	21.05059137	14.45669089
ENSG00000040487	4.196695455	2.402445691	6.284516058	4.58853	5.643689075	5.885170431	5.802238115	5.973350407	7.307754841	4.909325335	4.48645458	6.529933521	4.937327015	9.449720865	10.38111355	5.157725654
ENSG00000077549	76.32451623	83.43038673	66.7146661	67.56214862	62.46789182	66.0657842	66.22730817	63.97544856	52.75285526	66.4740946	64.26459422	55.40428258	68.97842268	46.60136317	55.65430322	66.25983323
ENSG00000173436	17.15572208	14.19626999	12.70624862	13.48078469	15.52014496	14.11175276	16.94662498	16.85235091	5.880458973	11.70919832	10.4890214	10.65621053	10.66750946	8.931927941	5.99797672	10.27780368
ENSG00000158747	15.95666623	8.153755073	54.03586078	43.41698731	42.43832863	52.65012687	50.71207233	45.93997028	58.23367139	45.28166536	30.910125	36.17503049	36.39927216	66.40694252	35.46880464	47.62425513
ENSG00000158748	1.106820779	0.218404154	2.662000252	3.069568345	3.734794241	5.410559913	3.808517529	3.52052536	4.167703933	3.903066105	2.970342342	4.366642661	1.729866399	5.242653357	2.710624095	6.061268835
ENSG00000162542	1.337408442	2.256842922	2.250350728	1.20251131	1.078940559	2.088286282	1.610312781	1.587122089	13.53076482	2.16498198	2.537167417	3.525362883	3.603888332	3.7539987	2.710624095	3.124753499
ENSG00000169914	61.70525844	61.00756028	46.87315907	62.78374842	52.50844051	55.37122718	58.61027312	59.09865523	41.10612098	45.00723102	54.20874775	44.54776733	38.0210219	33.20347126	34.20000187	46.83365485
ENSG00000127472	1.983053896	2.038438768	3.320639489	5.759396276	4.260431949	5.916811133	1.226904976	2.539395342	4.396071271	1.463649789	1.639876501	3.845850417	2.666877366	5.177929241	4.613828246	2.221210318
ENSG00000162543	15.26490325	21.11240153	13.06301154	9.80996069	16.48842495	14.93441099	19.57935857	16.15978854	6.280101816	17.89921722	16.83193994	14.7424266	12.1090648	6.278239205	2.941315507	12.76254742
ENSG00000162545	666.8595195	1236.895524	288.0174499	445.9101809	334.7758897	398.7993985	298.623559	354.1013664	181.8374935	283.0942634	243.1348971	194.8964821	342.225236	311.9702368	225.3855098	385.9635285
ENSG00000090432	8.301155844	6.333720458	19.73173383	14.08204035	14.02622726	14.36487837	16.69101978	15.29408558	13.01693831	15.73423524	16.18217755	11.61767314	9.55030408	15.40433949	16.37909027	11.48252792
ENSG00000183114	1.614113636	0.145602769	5.159340694	5.506236	5.14571651	8.574630037	4.217485854	6.867910129	8.221224196	5.610657526	3.991397522	6.209445986	4.793171482	21.294234	4.613828246	5.044782757
ENSG00000158828	232.1556584	122.0879219	336.3176607	291.6089928	321.3582956	366.019632	349.9235233	317.8284125	284.5457041	277.0262153	264.0201167	214.7667092	232.2345641	267.82839	230.5760666	250.7708802
ENSG00000244038	20.56841948	17.90914061	37.65220975	30.75897352	30.48698706	39.07626604	38.49414362	34.68583183	22.72255021	36.16434688	34.96340465	26.84083104	29.01130107	19.09361408	20.35851714	29.47809626
ENSG00000117245	17.24795714	12.30343399	22.22907427	19.271826	21.10850375	22.46489788	22.59549997	23.31626632	15.98571371	20.97898031	20.45204467	12.17852632	15.74899201	16.31047711	8.593255108	23.94389428
ENSG00000189410	21.07571234	8.372159226	35.34697242	27.97421048	24.7879677	35.02625628	39.56768547	42.13087726	46.87239628	39.09164646	34.99434572	39.62027149	28.21844564	27.76664556	13.89915759	42.61712001
ENSG00000127483	238.8427007	218.5497565	217.3783917	197.4333701	210.3380786	169.562518	190.9626474	197.5245581	394.2762104	196.1290718	212.8435935	202.6683048	231.2615143	229.5117136	277.4064233	189.8570108
ENSG00000075151	449.8304117	531.5957102	370.841334	406.9867885	409.6377654	416.0435807	408.7638411	427.3686933	290.3690712	355.4534499	338.8665556	300.2166982	323.0165112	254.1716016	316.2202534	354.1136314
ENSG00000117298	22.59759091	26.06289568	38.85971502	41.73980048	37.32027727	39.51923585	37.5995254	36.12867009	152.321015	49.06276065	45.17395646	59.89110806	49.12099797	130.3543686	103.0037156	50.4854752
ENSG00000142794	17.75525	17.03552399	15.7250118	14.80987614	14.0538924	14.68128538	14.87622283	11.65813316	20.72433599	13.81319489	14.78982958	14.86260943	10.95582053	12.49175429	14.0145033	17.50614912
ENSG00000162551	3.504932468	4.368083075	9.083732818	15.47442186	11.59169472	14.77620748	11.50223415	13.38953908	11.64673428	10.64195368	6.033507883	7.411274242	6.991543364	25.76019798	10.49645926	11.89665187
ENSG00000076864	82.08920779	44.33604321	168.0353355	177.7185137	161.8410838	174.1820604	150.5514647	169.5623526	313.7767235	160.9709841	149.7857008	185.7225264	151.3993488	189.1885897	153.871172	205.6313688
ENSG00000090686	197.6597442	276.57246	107.660072	114.3335096	111.0755472	97.67484474	99.09813732	102.2395193	89.34872129	106.9988981	112.7492447	100.0321718	98.13387929	76.89224923	145.1625712	98.93797825
ENSG00000142798	2.628699351	1.528829076	14.16074361	8.227708966	9.157162176	8.606270739	9.534074083	8.195321331	50.41209003	19.54582323	15.06829917	20.75156788	23.06488533	70.61401003	66.66981816	25.86392354
ENSG00000070831	134.7093123	123.6895524	135.0759303	125.6624319	127.7852933	147.1925422	141.0940722	133.6645366	45.55928409	129.776948	118.6899294	87.85364547	106.3867836	64.52994317	95.56391755	88.28369825
ENSG00000162552	1.014585714	2.402445691	1.591711491	1.867057035	1.659908552	1.866801373	2.837217757	1.904546506	6.622652824	2.805328763	2.846578078	1.722620499	1.045127616	1.553378772	1.038111355	3.049458234
ENSG00000184677	36.70955584	28.46534137	39.32625114	46.29668545	47.72237086	38.34852991	41.66364814	45.53597556	68.68147714	41.53106277	40.37809122	44.30740168	56.86935788	62.07042678	60.15278576	52.74433315
ENSG00000070886	0.092235065	0.218404154	0.905628952	1.075931172	1.161935986	1.01250244	1.099102374	1.067700314	7.079387502	2.500401724	1.88740503	1.762681441	1.477594216	0.388344693	0.461382825	3.727115619
ENSG00000173372	1.567996104	0.364006923	7.327361518	4.430304828	2.73884911	1.708597867	4.191925334	2.423968281	17.01336674	24.88204642	25.74296697	5.127800557	42.38172679	11.71506491	2.883642654	4.593011167
ENSG00000159189	2.305876623	1.383226307	11.88294958	7.721388414	5.58835879	3.290632929	7.208066733	4.415085083	27.91790717	56.96037097	57.82885248	8.292614963	96.25985735	32.81512657	8.074199431	12.53666163
ENSG00000173369	4.611753247	1.164822153	21.0764556	13.16433435	9.655134742	4.081650461	13.41927317	8.108751035	67.99637512	95.38117794	99.22799887	12.45895291	188.2310876	28.41388671	11.59224347	22.43798898
ENSG00000133216	13.51243701	13.83226307	30.57183794	28.22737076	31.26161105	33.19109561	34.30221828	32.89671238	42.19086584	29.60841553	25.83579016	32.12887536	26.63273477	30.35561018	47.92614091	30.83341103
ENSG00000004487	82.91932338	81.02794103	77.1980073	81.45431876	79.48195448	80.52558467	79.00756834	76.47042791	42.19086584	72.26770835	69.77210398	56.96665931	77.30340473	55.27439465	48.32985088	72.28345443
ENSG00000169641	182.487076	165.8415541	148.8524677	160.3137447	152.766917	190.3820994	188.9433663	221.6776706	123.1470874	140.0224965	182.4285255	146.703169	159.8324475	133.2669538	59.80674864	151.2305398
ENSG00000179546	0.691762987	0.291205538	0.987958856	2.088572276	0.885284561	1.297268751	0.74125509	0.692562366	1.198928529	1.280693566	1.454230105	0.600914128	2.342527416	0.647241155	0.230691412	2.785924806
ENSG00000125944	325.2669565	465.6376558	220.2873817	198.0346258	194.0156445	167.3160282	189.2500925	162.6944425	116.2389754	184.5113516	192.2677845	130.919158	168.9863239	102.7818954	172.0957936	135.945601
ENSG00000125945	58.93820649	55.11064812	44.70513825	45.82200993	42.96396634	42.20869546	45.47216567	37.05208658	24.94913176	35.37153658	42.07984985	25.87936843	37.30024424	24.33626743	27.22158665	38.92765202
ENSG00000204219	5.072928571	8.736166149	5.351443805	7.753033449	4.592413659	9.270725465	7.335869335	7.358475138	30.03030505	7.897610322	8.385028904	10.09535735	8.613293114	7.313825053	11.1885335	9.186022334
ENSG00000088280	10.37644481	13.90506445	13.91375389	14.93645628	16.29476895	19.33246846	11.39999207	18.72804065	62.40137532	19.66779404	19.12157883	21.75309142	29.73207874	55.66273934	38.52546585	32.41461159
ENSG00000117318	1.014585714	1.164822153	8.864186405	2.911343173	5.782014788	5.030871498	6.671295806	7.271904843	44.5887229	7.013321907	8.044677177	6.569994463	14.66782551	15.27489126	17.53254734	11.40723265
ENSG00000142676	266.7899253	238.9341442	210.3529065	168.3832285	170.4726082	152.6980242	178.0801451	162.752156	132.966883	183.5660778	179.6747706	125.7512965	229.6758034	87.24810771	229.4802824	132.8584951
ENSG00000011007	59.58385195	55.98426474	55.95689189	51.10673069	52.70209651	47.11300415	49.45960684	50.84562037	69.36657915	47.9345306	55.0750976	45.38904711	52.14826417	53.85046411	63.49781124	48.67838884
ENSG00000057757	132.864611	86.8520518	129.2305071	112.9727731	120.730682	108.6858088	138.282415	112.4836709	50.29790636	111.6947746	113.2133607	54.20245432	87.93487531	31.39119603	39.79426862	76.5376369
ENSG00000011009	3.873872727	2.256842922	12.48670221	10.82260179	10.84473587	15.09261449	11.68115779	12.8701173	14.21586684	11.34328587	9.653612613	8.573041555	8.685370881	17.15189061	11.59224347	11.14369922
ENSG00000117308	3.966107792	3.276062306	7.629237835	7.310002966	8.299542758	8.701192842	9.201787319	8.483888983	8.335407865	7.348741651	6.68327027	8.092310253	5.189599198	8.673031479	6.459359544	8.357774418
ENSG00000117305	10.28420974	5.168898305	11.52618666	9.715025587	10.90006616	11.73870016	9.891921368	9.955584011	11.30418327	15.06339575	13.30465841	14.82254848	11.71263708	12.75065076	17.8209116	10.05191788
ENSG00000179163	8.808448701	8.663364765	10.26379479	7.215067862	8.908175893	8.859396348	10.8121001	8.195321331	3.596785586	8.873376848	8.601616366	5.528409975	6.270765698	4.271791624	4.902192511	6.098916467
ENSG00000189266	78.44592273	78.11588565	49.59004593	68.44820959	45.67515031	49.48605675	50.07305933	48.96993063	28.37464184	42.90323445	47.46359534	41.90374517	61.23006276	65.88914959	33.7962919	42.05240552
ENSG00000188529	105.8858545	120.2678873	80.93029631	88.099776	82.69111101	76.3490121	77.80622388	79.99095327	44.36035556	74.12776329	82.27229467	67.66293078	75.64561609	60.51704801	66.20843533	61.06445994
ENSG00000185436	0.691762987	0	1.015402158	0.411385448	1.438587411	0.822658232	1.226904976	1.067700314	4.396071271	1.433157085	2.134933559	2.563900278	1.982138583	1.941723465	0.980438502	2.672981909
ENSG00000001460	14.48090519	12.7402423	14.92915605	16.07567752	16.6544158	15.75706922	19.06814817	17.71805386	10.96163226	16.83197258	17.45076126	13.54059834	16.86619739	6.860756245	12.11129915	15.81200566
ENSG00000001461	134.2020195	125.2183815	165.9222013	146.1367692	161.3154461	145.7054292	147.5864444	141.7155741	114.0694857	146.4869498	169.1857492	97.18784492	120.2617536	86.3419701	332.8300351	123.9736539
ENSG00000117602	7.747745455	5.605706612	8.781856501	10.06312097	8.10588676	8.353145129	7.156945692	6.204204529	8.506683369	7.074307315	9.158555555	5.047678673	8.216865397	4.012895162	24.56863541	6.43774516
ENSG00000133226	169.6202844	199.4029924	135.9266726	138.2571557	148.5894805	117.1022353	117.9362408	127.0563374	335.014886	132.7957257	132.520586	150.6291413	151.3993488	162.1986335	356.014522	153.9035217
ENSG00000169504	52.02057662	111.4589198	113.8897015	57.49902766	84.29568928	63.88257581	61.19188567	48.96993063	52.41030425	101.9066166	112.7492447	77.27755682	148.263966	82.65269551	239.7460502	42.61712001
ENSG00000117614	63.04266688	73.82060396	38.5578387	39.68287324	36.40732756	28.63483463	36.14257575	31.8867256	18.32647894	29.76087905	32.14776764	25.75918561	27.56974574	18.05802823	27.50995092	21.27091237
ENSG00000117616	67.19324481	83.21198257	65.39738763	70.03046131	65.28973636	62.80679197	53.11476124	66.4282736	30.48703973	66.26064567	66.02823498	64.73848203	52.61676965	67.89559718	83.16425414	44.98892085
ENSG00000183726	46.76317792	52.12579136	53.84375767	50.60041014	53.44905536	54.83333526	58.63583364	53.38501571	19.81086664	47.1112276	42.45114264	41.46307481	39.49861612	24.65988801	37.60270021	36.89467986
